========= Job started  at Wed Mar 25 11:22:39 CET 2026 ==========
My jobid: 4586853
My array id: 4
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ni', 'Cu', 'Rh', 'Ir', 'Pd', 'Pt', 'Au', 'Ag']
Using float32 for MACECalculator, which is faster but less accurate. Recommended for MD. Use float64 for geometry optimization.
      Step     Time          Energy          fmax
BFGS:   26 11:31:57     -386.298859        0.070074
BFGS:   27 11:31:57     -386.304016        0.099429
BFGS:   28 11:31:57     -386.310638        0.094478
BFGS:   29 11:31:57     -386.316742        0.055140
BFGS:   30 11:31:57     -386.320892        0.042490
      Step     Time          Energy          fmax
BFGS:    0 11:31:57     -358.246704        1.564325
BFGS:    1 11:31:57     -358.858948        1.502262
BFGS:    2 11:31:57     -362.686737        0.906508
BFGS:    3 11:31:57     -363.233215        1.541814
BFGS:    4 11:31:57     -363.563354        1.045978
BFGS:    5 11:31:57     -364.209351        0.554737
BFGS:    6 11:31:57     -364.830719        0.586153
BFGS:    7 11:31:57     -365.025543        0.706218
BFGS:    8 11:31:57     -365.343719        0.660708
BFGS:    9 11:31:57     -365.773224        0.862352
BFGS:   10 11:31:57     -366.175537        0.852124
BFGS:   11 11:31:57     -366.536224        0.676045
BFGS:   12 11:31:58     -366.845428        0.649208
BFGS:   13 11:31:58     -367.144653        0.531624
BFGS:   14 11:31:58     -367.459686        0.537545
BFGS:   15 11:31:58     -367.684692        0.467053
BFGS:   16 11:31:58     -367.823547        0.452268
BFGS:   17 11:31:58     -367.927155        0.381670
BFGS:   18 11:31:58     -368.028259        0.269861
BFGS:   19 11:31:58     -368.095398        0.334606
BFGS:   20 11:31:58     -368.132416        0.264605
BFGS:   21 11:31:58     -368.157288        0.161089
BFGS:   22 11:31:58     -368.181213        0.148523
BFGS:   23 11:31:58     -368.196991        0.131703
BFGS:   24 11:31:58     -368.207336        0.136801
BFGS:   25 11:31:58     -368.217285        0.107709
BFGS:   26 11:31:58     -368.227081        0.076979
BFGS:   27 11:31:58     -368.234985        0.089839
BFGS:   28 11:31:58     -368.241272        0.084273
BFGS:   29 11:31:59     -368.248047        0.063725
BFGS:   30 11:31:59     -368.256409        0.055054
BFGS:   31 11:31:59     -368.264496        0.056472
BFGS:   32 11:31:59     -368.270813        0.070498
BFGS:   33 11:31:59     -368.277435        0.071499
BFGS:   34 11:31:59     -368.286499        0.052856
BFGS:   35 11:31:59     -368.296417        0.050037
BFGS:   36 11:31:59     -368.304474        0.056597
BFGS:   37 11:31:59     -368.309784        0.048707
      Step     Time          Energy          fmax
BFGS:    0 11:31:59     -340.601929        2.460729
BFGS:    1 11:31:59     -341.259155        2.383533
BFGS:    2 11:31:59     -344.375397        1.640567
BFGS:    3 11:31:59     -346.249023        1.486626
BFGS:    4 11:31:59     -346.834137        2.368833
BFGS:    5 11:31:59     -347.274689        1.857393
BFGS:    6 11:31:59     -348.673462        0.984173
BFGS:    7 11:31:59     -349.077667        1.169486
BFGS:    8 11:31:59     -349.489899        1.263970
BFGS:    9 11:32:00     -350.035767        1.467820
BFGS:   10 11:32:00     -350.729034        1.069246
BFGS:   11 11:32:00     -351.166962        0.851999
BFGS:   12 11:32:00     -351.440979        1.076696
BFGS:   13 11:32:00     -351.840332        1.121159
BFGS:   14 11:32:00     -352.402466        0.949491
BFGS:   15 11:32:00     -352.721710        0.616869
BFGS:   16 11:32:00     -352.933136        0.555644
BFGS:   17 11:32:00     -353.126434        0.715355
BFGS:   18 11:32:00     -353.305450        0.660648
BFGS:   19 11:32:00     -353.479156        0.509577
BFGS:   20 11:32:00     -353.580109        0.396731
BFGS:   21 11:32:00     -353.641449        0.409122
BFGS:   22 11:32:00     -353.710846        0.441766
BFGS:   23 11:32:00     -353.763000        0.234616
BFGS:   24 11:32:00     -353.790619        0.204539
BFGS:   25 11:32:00     -353.812225        0.188674
BFGS:   26 11:32:00     -353.835175        0.234363
BFGS:   27 11:32:01     -353.855011        0.187410
BFGS:   28 11:32:01     -353.868195        0.126787
BFGS:   29 11:32:01     -353.877319        0.128234
BFGS:   30 11:32:01     -353.887177        0.142872
BFGS:   31 11:32:01     -353.896759        0.128048
BFGS:   32 11:32:01     -353.903656        0.085668
BFGS:   33 11:32:01     -353.908722        0.085975
BFGS:   34 11:32:01     -353.915131        0.091153
BFGS:   35 11:32:01     -353.922913        0.096167
BFGS:   36 11:32:01     -353.930389        0.076828
BFGS:   37 11:32:01     -353.937195        0.085510
BFGS:   38 11:32:01     -353.944763        0.099574
BFGS:   39 11:32:01     -353.953979        0.135093
BFGS:   40 11:32:01     -353.962799        0.111715
BFGS:   41 11:32:01     -353.968903        0.069955
BFGS:   42 11:32:01     -353.973816        0.066650
BFGS:   43 11:32:01     -353.979187        0.074514
BFGS:   44 11:32:02     -353.985046        0.077982
BFGS:   45 11:32:02     -353.990356        0.063007
BFGS:   46 11:32:02     -353.994720        0.062965
BFGS:   47 11:32:02     -353.999268        0.064324
BFGS:   48 11:32:02     -354.004608        0.081709
BFGS:   49 11:32:02     -354.009644        0.064161
BFGS:   50 11:32:02     -354.013397        0.055078
BFGS:   51 11:32:02     -354.016785        0.060667
BFGS:   52 11:32:02     -354.020691        0.050657
BFGS:   53 11:32:02     -354.024475        0.048310
      Step     Time          Energy          fmax
BFGS:    0 11:32:02     -359.397583        2.678437
BFGS:    1 11:32:02     -360.258362        2.555722
BFGS:    2 11:32:02     -363.798248        1.445093
BFGS:    3 11:32:02     -364.978333        2.015054
BFGS:    4 11:32:02     -365.385437        1.440115
BFGS:    5 11:32:02     -366.374359        0.827907
BFGS:    6 11:32:02     -367.214203        0.806498
BFGS:    7 11:32:02     -367.418610        0.855073
BFGS:    8 11:32:03     -368.256470        0.798360
BFGS:    9 11:32:03     -368.530701        0.696561
BFGS:   10 11:32:03     -369.090393        0.703250
BFGS:   11 11:32:03     -369.272400        0.731505
BFGS:   12 11:32:03     -369.744568        0.592705
BFGS:   13 11:32:03     -370.060608        0.606832
BFGS:   14 11:32:03     -370.305573        0.642731
BFGS:   15 11:32:03     -370.428284        0.531653
BFGS:   16 11:32:03     -370.601959        0.362255
BFGS:   17 11:32:03     -370.712402        0.418732
BFGS:   18 11:32:03     -370.780945        0.501700
BFGS:   19 11:32:03     -370.828918        0.434064
BFGS:   20 11:32:03     -370.882172        0.257795
BFGS:   21 11:32:03     -370.916962        0.225613
BFGS:   22 11:32:03     -370.937836        0.228057
BFGS:   23 11:32:03     -370.954956        0.229646
BFGS:   24 11:32:03     -370.972748        0.165522
BFGS:   25 11:32:03     -370.985931        0.126432
BFGS:   26 11:32:04     -370.994232        0.110248
BFGS:   27 11:32:04     -371.001099        0.086385
BFGS:   28 11:32:04     -371.009888        0.081361
BFGS:   29 11:32:04     -371.019348        0.111354
BFGS:   30 11:32:04     -371.027710        0.107137
BFGS:   31 11:32:04     -371.035522        0.087420
BFGS:   32 11:32:04     -371.044708        0.101101
BFGS:   33 11:32:04     -371.055145        0.088432
BFGS:   34 11:32:04     -371.064423        0.091394
BFGS:   35 11:32:04     -371.071136        0.089449
BFGS:   36 11:32:04     -371.076965        0.075491
BFGS:   37 11:32:04     -371.083191        0.055013
BFGS:   38 11:32:04     -371.089355        0.055025
BFGS:   39 11:32:04     -371.094513        0.063181
BFGS:   40 11:32:04     -371.099457        0.053646
BFGS:   41 11:32:04     -371.104767        0.053875
BFGS:   42 11:32:04     -371.109589        0.048534
      Step     Time          Energy          fmax
BFGS:    0 11:32:05     -338.968201        1.962057
BFGS:    1 11:32:05     -339.757812        1.848394
BFGS:    2 11:32:05     -343.570709        0.906009
BFGS:    3 11:32:05     -344.110474        1.611596
BFGS:    4 11:32:05     -344.427856        1.260124
BFGS:    5 11:32:05     -345.588104        0.765288
BFGS:    6 11:32:05     -345.926086        0.912461
BFGS:    7 11:32:05     -346.181030        0.954804
BFGS:    8 11:32:05     -347.068024        1.185032
BFGS:    9 11:32:05     -347.466400        1.144351
BFGS:   10 11:32:05     -347.916016        0.784602
BFGS:   11 11:32:05     -348.199615        0.777813
BFGS:   12 11:32:05     -348.619781        0.760048
BFGS:   13 11:32:05     -348.925690        0.469127
BFGS:   14 11:32:05     -349.144348        0.540209
BFGS:   15 11:32:05     -349.281891        0.598278
BFGS:   16 11:32:05     -349.481903        0.467160
BFGS:   17 11:32:05     -349.604736        0.428408
BFGS:   18 11:32:06     -349.685638        0.458929
BFGS:   19 11:32:06     -349.743866        0.366326
BFGS:   20 11:32:06     -349.803986        0.283027
BFGS:   21 11:32:06     -349.850067        0.228326
BFGS:   22 11:32:06     -349.876251        0.220639
BFGS:   23 11:32:06     -349.893585        0.230477
BFGS:   24 11:32:06     -349.913269        0.161677
BFGS:   25 11:32:06     -349.931061        0.142184
BFGS:   26 11:32:06     -349.942719        0.101181
BFGS:   27 11:32:06     -349.950226        0.096010
BFGS:   28 11:32:06     -349.958313        0.086665
BFGS:   29 11:32:06     -349.966156        0.080969
BFGS:   30 11:32:06     -349.972351        0.075933
BFGS:   31 11:32:06     -349.977264        0.072687
BFGS:   32 11:32:06     -349.983398        0.078279
BFGS:   33 11:32:06     -349.992004        0.075799
BFGS:   34 11:32:06     -350.000946        0.074559
BFGS:   35 11:32:06     -350.008240        0.079933
BFGS:   36 11:32:07     -350.014587        0.083850
BFGS:   37 11:32:07     -350.022034        0.081436
BFGS:   38 11:32:07     -350.031281        0.071976
BFGS:   39 11:32:07     -350.040161        0.075008
BFGS:   40 11:32:07     -350.048065        0.069931
BFGS:   41 11:32:07     -350.056366        0.066615
BFGS:   42 11:32:07     -350.065582        0.069014
BFGS:   43 11:32:07     -350.073334        0.061975
BFGS:   44 11:32:07     -350.078613        0.067672
BFGS:   45 11:32:07     -350.083160        0.057478
BFGS:   46 11:32:07     -350.089539        0.055260
BFGS:   47 11:32:07     -350.098053        0.067477
BFGS:   48 11:32:07     -350.107635        0.061988
BFGS:   49 11:32:07     -350.117615        0.064154
BFGS:   50 11:32:07     -350.129272        0.062169
BFGS:   51 11:32:07     -350.143005        0.087631
BFGS:   52 11:32:07     -350.154755        0.085521
BFGS:   53 11:32:08     -350.162781        0.058777
BFGS:   54 11:32:08     -350.170319        0.058805
BFGS:   55 11:32:08     -350.182709        0.095021
BFGS:   56 11:32:08     -350.204590        0.119237
BFGS:   57 11:32:08     -350.233612        0.108509
BFGS:   58 11:32:08     -350.260498        0.097028
BFGS:   59 11:32:08     -350.283142        0.074300
BFGS:   60 11:32:08     -350.306946        0.097450
BFGS:   61 11:32:08     -350.329773        0.096752
BFGS:   62 11:32:08     -350.343842        0.084706
BFGS:   63 11:32:08     -350.353638        0.084827
BFGS:   64 11:32:08     -350.358673        0.075832
BFGS:   65 11:32:08     -350.382751        0.085907
BFGS:   66 11:32:08     -350.407043        0.081578
BFGS:   67 11:32:08     -350.445068        0.077982
BFGS:   68 11:32:08     -350.444275        0.069332
BFGS:   69 11:32:08     -350.460266        0.063244
BFGS:   70 11:32:08     -350.466797        0.059806
BFGS:   71 11:32:09     -350.474426        0.050269
BFGS:   72 11:32:09     -350.474487        0.048825
      Step     Time          Energy          fmax
BFGS:    0 11:32:09     -331.471649        1.739549
BFGS:    1 11:32:09     -332.335236        1.650853
BFGS:    2 11:32:09     -336.857819        1.131508
BFGS:    3 11:32:09     -337.275177        2.195981
BFGS:    4 11:32:09     -337.895447        1.487424
BFGS:    5 11:32:09     -339.112854        1.205830
BFGS:    6 11:32:09     -339.400696        0.818067
BFGS:    7 11:32:09     -339.753448        1.006871
BFGS:    8 11:32:09     -340.071289        1.063016
BFGS:    9 11:32:09     -340.449982        0.869647
BFGS:   10 11:32:09     -340.758850        0.878315
BFGS:   11 11:32:09     -340.944275        0.869344
BFGS:   12 11:32:09     -341.276154        1.156566
BFGS:   13 11:32:09     -341.580475        0.689820
BFGS:   14 11:32:09     -341.750031        0.681052
BFGS:   15 11:32:09     -341.894257        0.604858
BFGS:   16 11:32:10     -342.046783        0.646615
BFGS:   17 11:32:10     -342.174133        0.605009
BFGS:   18 11:32:10     -342.271210        0.450449
BFGS:   19 11:32:10     -342.341003        0.411700
BFGS:   20 11:32:10     -342.406891        0.502828
BFGS:   21 11:32:10     -342.492828        0.520185
BFGS:   22 11:32:10     -342.553223        0.271021
BFGS:   23 11:32:10     -342.588165        0.248296
BFGS:   24 11:32:10     -342.618439        0.217053
BFGS:   25 11:32:10     -342.649017        0.297221
BFGS:   26 11:32:10     -342.673645        0.237705
BFGS:   27 11:32:10     -342.688904        0.127324
BFGS:   28 11:32:10     -342.699371        0.111277
BFGS:   29 11:32:10     -342.711060        0.156194
BFGS:   30 11:32:10     -342.723267        0.138792
BFGS:   31 11:32:10     -342.731934        0.112831
BFGS:   32 11:32:10     -342.737762        0.077808
BFGS:   33 11:32:11     -342.742706        0.078604
BFGS:   34 11:32:11     -342.747314        0.075032
BFGS:   35 11:32:11     -342.750916        0.052476
BFGS:   36 11:32:11     -342.753845        0.048960
      Step     Time          Energy          fmax
BFGS:    0 11:32:11     -347.921692        2.892826
BFGS:    1 11:32:11     -348.860840        2.753648
BFGS:    2 11:32:11     -352.375244        1.345131
BFGS:    3 11:32:11     -353.103149        3.583774
BFGS:    4 11:32:11     -353.714935        1.384671
BFGS:    5 11:32:11     -354.133972        0.849821
BFGS:    6 11:32:11     -355.011536        1.239463
BFGS:    7 11:32:11     -355.194946        1.023011
BFGS:    8 11:32:11     -356.157715        0.972328
BFGS:    9 11:32:11     -356.390442        0.796006
BFGS:   10 11:32:11     -356.706848        0.812773
BFGS:   11 11:32:11     -356.926941        1.031941
BFGS:   12 11:32:11     -357.382812        0.862660
BFGS:   13 11:32:11     -357.582886        0.536441
BFGS:   14 11:32:12     -357.805847        0.631264
BFGS:   15 11:32:12     -357.922668        0.566020
BFGS:   16 11:32:12     -358.080627        0.451470
BFGS:   17 11:32:12     -358.190430        0.476595
BFGS:   18 11:32:12     -358.270508        0.514632
BFGS:   19 11:32:12     -358.335815        0.381074
BFGS:   20 11:32:12     -358.399109        0.330879
BFGS:   21 11:32:12     -358.450928        0.276617
BFGS:   22 11:32:12     -358.485535        0.238344
BFGS:   23 11:32:12     -358.511597        0.252982
BFGS:   24 11:32:12     -358.537964        0.203172
BFGS:   25 11:32:12     -358.559204        0.179106
BFGS:   26 11:32:12     -358.572815        0.164027
BFGS:   27 11:32:12     -358.583801        0.145213
BFGS:   28 11:32:12     -358.595276        0.114413
BFGS:   29 11:32:12     -358.605469        0.114424
BFGS:   30 11:32:12     -358.612976        0.091754
BFGS:   31 11:32:12     -358.618896        0.081445
BFGS:   32 11:32:13     -358.625366        0.082167
BFGS:   33 11:32:13     -358.632202        0.070450
BFGS:   34 11:32:13     -358.637390        0.055404
BFGS:   35 11:32:13     -358.641235        0.048433
      Step     Time          Energy          fmax
BFGS:    0 11:32:13     -341.947906        1.820568
BFGS:    1 11:32:13     -342.535126        1.720403
BFGS:    2 11:32:13     -345.267578        0.865564
BFGS:    3 11:32:13     -345.533569        1.185518
BFGS:    4 11:32:13     -345.807220        1.064037
BFGS:    5 11:32:13     -346.757477        0.787449
BFGS:    6 11:32:13     -346.915894        0.714425
BFGS:    7 11:32:13     -347.383698        0.680669
BFGS:    8 11:32:13     -347.748077        0.641091
BFGS:    9 11:32:13     -348.020844        0.710772
BFGS:   10 11:32:13     -348.191711        0.643956
BFGS:   11 11:32:13     -348.372437        0.625677
BFGS:   12 11:32:13     -348.536041        0.495554
BFGS:   13 11:32:13     -348.679230        0.416234
BFGS:   14 11:32:14     -348.746002        0.335072
BFGS:   15 11:32:14     -348.806610        0.427924
BFGS:   16 11:32:14     -348.874359        0.399784
BFGS:   17 11:32:14     -348.931274        0.252788
BFGS:   18 11:32:14     -348.966522        0.224508
BFGS:   19 11:32:14     -348.993195        0.206677
BFGS:   20 11:32:14     -349.022705        0.234798
BFGS:   21 11:32:14     -349.052673        0.179223
BFGS:   22 11:32:14     -349.073578        0.149460
BFGS:   23 11:32:14     -349.087219        0.112167
BFGS:   24 11:32:14     -349.099854        0.103090
BFGS:   25 11:32:14     -349.113373        0.119722
BFGS:   26 11:32:14     -349.123749        0.103672
BFGS:   27 11:32:14     -349.130554        0.083145
BFGS:   28 11:32:14     -349.136841        0.087979
BFGS:   29 11:32:14     -349.143890        0.067721
BFGS:   30 11:32:14     -349.150116        0.057503
BFGS:   31 11:32:14     -349.154022        0.046124
      Step     Time          Energy          fmax
BFGS:    0 11:32:15     -328.536346        2.785728
BFGS:    1 11:32:15     -329.414032        2.727758
BFGS:    2 11:32:15     -333.070007        1.884808
BFGS:    3 11:32:15     -334.517487        2.206134
BFGS:    4 11:32:15     -334.765533        1.645998
BFGS:    5 11:32:15     -335.967590        0.775204
BFGS:    6 11:32:15     -336.735046        1.540377
BFGS:    7 11:32:15     -337.081818        1.440893
BFGS:    8 11:32:15     -338.245636        1.336272
BFGS:    9 11:32:15     -338.783081        1.310539
BFGS:   10 11:32:15     -339.294678        1.716948
BFGS:   11 11:32:15     -339.829071        1.412563
BFGS:   12 11:32:15     -340.287140        0.853696
BFGS:   13 11:32:15     -340.695831        0.840977
BFGS:   14 11:32:15     -340.920563        0.721212
BFGS:   15 11:32:15     -341.117004        0.869448
BFGS:   16 11:32:15     -341.338593        0.512584
BFGS:   17 11:32:16     -341.461456        0.334172
BFGS:   18 11:32:16     -341.538696        0.294981
BFGS:   19 11:32:16     -341.587982        0.287768
BFGS:   20 11:32:16     -341.650146        0.236308
BFGS:   21 11:32:16     -341.700684        0.210173
BFGS:   22 11:32:16     -341.728455        0.170822
BFGS:   23 11:32:16     -341.741455        0.142986
BFGS:   24 11:32:16     -341.754303        0.119882
BFGS:   25 11:32:16     -341.769897        0.110331
BFGS:   26 11:32:16     -341.781189        0.095221
BFGS:   27 11:32:16     -341.786987        0.071827
BFGS:   28 11:32:16     -341.790955        0.072349
BFGS:   29 11:32:16     -341.796021        0.063757
BFGS:   30 11:32:16     -341.801758        0.065014
BFGS:   31 11:32:16     -341.806396        0.056290
BFGS:   32 11:32:16     -341.810211        0.053346
BFGS:   33 11:32:16     -341.814758        0.056766
BFGS:   34 11:32:16     -341.820923        0.049452
      Step     Time          Energy          fmax
BFGS:    0 11:32:17     -367.334930        1.726758
BFGS:    1 11:32:17     -367.964630        1.695726
BFGS:    2 11:32:17     -371.832642        1.287511
BFGS:    3 11:32:17     -372.881958        2.219542
BFGS:    4 11:32:17     -373.350433        1.197084
BFGS:    5 11:32:17     -374.117065        0.858057
BFGS:    6 11:32:17     -375.320312        1.053982
BFGS:    7 11:32:17     -375.592621        1.216730
BFGS:    8 11:32:17     -376.223022        1.250297
BFGS:    9 11:32:17     -376.999481        0.958089
BFGS:   10 11:32:17     -377.606537        0.789338
BFGS:   11 11:32:17     -378.051971        0.795139
BFGS:   12 11:32:17     -378.392578        0.754719
BFGS:   13 11:32:17     -378.731537        0.701213
BFGS:   14 11:32:17     -379.100952        0.472603
BFGS:   15 11:32:17     -379.335876        0.558462
BFGS:   16 11:32:17     -379.431610        0.375919
BFGS:   17 11:32:17     -379.490692        0.229800
BFGS:   18 11:32:18     -379.551727        0.217623
BFGS:   19 11:32:18     -379.592407        0.256167
BFGS:   20 11:32:18     -379.617035        0.253841
BFGS:   21 11:32:18     -379.634064        0.178755
BFGS:   22 11:32:18     -379.647858        0.105640
BFGS:   23 11:32:18     -379.656250        0.117525
BFGS:   24 11:32:18     -379.662292        0.097616
BFGS:   25 11:32:18     -379.669037        0.072857
BFGS:   26 11:32:18     -379.676178        0.064851
BFGS:   27 11:32:18     -379.681824        0.056148
BFGS:   28 11:32:18     -379.685547        0.052081
BFGS:   29 11:32:18     -379.689087        0.053711
BFGS:   30 11:32:18     -379.693909        0.039561
      Step     Time          Energy          fmax
BFGS:    0 11:32:18     -317.282135        2.434154
BFGS:    1 11:32:18     -317.954681        2.356816
BFGS:    2 11:32:18     -320.915375        1.286009
BFGS:    3 11:32:18     -321.668884        3.096913
BFGS:    4 11:32:18     -322.032013        1.515688
BFGS:    5 11:32:19     -322.395203        0.937379
BFGS:    6 11:32:19     -323.375183        0.979971
BFGS:    7 11:32:19     -323.551025        0.996547
BFGS:    8 11:32:19     -324.427551        0.858286
BFGS:    9 11:32:19     -324.759888        0.685730
BFGS:   10 11:32:19     -325.005219        0.653155
BFGS:   11 11:32:19     -325.239716        0.771534
BFGS:   12 11:32:19     -325.623108        0.779755
BFGS:   13 11:32:19     -325.968567        0.595185
BFGS:   14 11:32:19     -326.278717        0.754319
BFGS:   15 11:32:19     -326.465729        0.696733
BFGS:   16 11:32:19     -326.651398        0.553164
BFGS:   17 11:32:19     -326.845764        0.415142
BFGS:   18 11:32:19     -326.949951        0.462088
BFGS:   19 11:32:19     -327.008331        0.380275
BFGS:   20 11:32:19     -327.057739        0.275725
BFGS:   21 11:32:19     -327.106506        0.257732
BFGS:   22 11:32:20     -327.141510        0.222879
BFGS:   23 11:32:20     -327.163025        0.194898
BFGS:   24 11:32:20     -327.180206        0.152458
BFGS:   25 11:32:20     -327.196686        0.114891
BFGS:   26 11:32:20     -327.208191        0.113246
BFGS:   27 11:32:20     -327.215393        0.129740
BFGS:   28 11:32:20     -327.222076        0.111011
BFGS:   29 11:32:20     -327.229523        0.062214
BFGS:   30 11:32:20     -327.235535        0.054738
BFGS:   31 11:32:20     -327.239410        0.044577
      Step     Time          Energy          fmax
BFGS:    0 11:32:20     -346.898132        1.926155
BFGS:    1 11:32:20     -347.580688        1.842942
BFGS:    2 11:32:20     -351.456238        1.259798
BFGS:    3 11:32:20     -352.307434        2.096556
BFGS:    4 11:32:20     -352.816284        1.217473
BFGS:    5 11:32:20     -353.243896        0.910545
BFGS:    6 11:32:20     -354.572113        0.732248
BFGS:    7 11:32:20     -354.770447        0.776462
BFGS:    8 11:32:21     -355.685089        0.920674
BFGS:    9 11:32:21     -356.174316        0.789675
BFGS:   10 11:32:21     -356.697815        0.907786
BFGS:   11 11:32:21     -357.031525        0.838714
BFGS:   12 11:32:21     -357.426697        0.684254
BFGS:   13 11:32:21     -357.894043        0.562842
BFGS:   14 11:32:21     -358.346680        0.707151
BFGS:   15 11:32:21     -358.619995        0.702903
BFGS:   16 11:32:21     -358.810730        0.533124
BFGS:   17 11:32:21     -359.038330        0.455654
BFGS:   18 11:32:21     -359.239868        0.401180
BFGS:   19 11:32:21     -359.376404        0.335481
BFGS:   20 11:32:21     -359.444092        0.294432
BFGS:   21 11:32:21     -359.506226        0.226121
BFGS:   22 11:32:21     -359.572510        0.207531
BFGS:   23 11:32:21     -359.617065        0.205832
BFGS:   24 11:32:21     -359.643860        0.168520
BFGS:   25 11:32:21     -359.666748        0.187757
BFGS:   26 11:32:22     -359.690552        0.176527
BFGS:   27 11:32:22     -359.709595        0.194705
BFGS:   28 11:32:22     -359.722107        0.179202
BFGS:   29 11:32:22     -359.732361        0.118741
BFGS:   30 11:32:22     -359.744629        0.105702
BFGS:   31 11:32:22     -359.757080        0.091189
BFGS:   32 11:32:22     -359.767334        0.116912
BFGS:   33 11:32:22     -359.776978        0.115087
BFGS:   34 11:32:22     -359.787903        0.094331
BFGS:   35 11:32:22     -359.798462        0.085132
BFGS:   36 11:32:22     -359.806152        0.080260
BFGS:   37 11:32:22     -359.811523        0.063005
BFGS:   38 11:32:22     -359.817444        0.063413
BFGS:   39 11:32:22     -359.825134        0.054772
BFGS:   40 11:32:22     -359.833435        0.073772
BFGS:   41 11:32:22     -359.840881        0.068962
BFGS:   42 11:32:22     -359.848572        0.062162
BFGS:   43 11:32:23     -359.857727        0.061083
BFGS:   44 11:32:23     -359.867188        0.071043
BFGS:   45 11:32:23     -359.874573        0.068579
BFGS:   46 11:32:23     -359.880371        0.058753
BFGS:   47 11:32:23     -359.886719        0.047806
      Step     Time          Energy          fmax
BFGS:    0 11:32:23     -353.827759        2.700207
BFGS:    1 11:32:23     -354.484283        2.609746
BFGS:    2 11:32:23     -357.356964        1.732737
BFGS:    3 11:32:23     -359.048035        1.349614
BFGS:    4 11:32:23     -359.626404        2.033342
BFGS:    5 11:32:23     -360.352264        1.683299
BFGS:    6 11:32:23     -361.871399        2.012539
BFGS:    7 11:32:23     -362.520782        1.549897
BFGS:    8 11:32:23     -363.468872        1.451276
BFGS:    9 11:32:23     -364.140778        1.381525
BFGS:   10 11:32:23     -364.942780        1.153080
BFGS:   11 11:32:23     -365.576080        1.067807
BFGS:   12 11:32:23     -366.072754        1.680765
BFGS:   13 11:32:24     -366.764679        1.923096
BFGS:   14 11:32:24     -367.379700        1.205033
BFGS:   15 11:32:24     -367.821014        0.933750
BFGS:   16 11:32:24     -368.084167        0.626369
BFGS:   17 11:32:24     -368.285034        0.588810
BFGS:   18 11:32:24     -368.498535        0.583607
BFGS:   19 11:32:24     -368.650024        0.477345
BFGS:   20 11:32:24     -368.763824        0.427060
BFGS:   21 11:32:24     -368.857330        0.484846
BFGS:   22 11:32:24     -368.953339        0.440074
BFGS:   23 11:32:24     -369.019287        0.223289
BFGS:   24 11:32:24     -369.051514        0.245823
BFGS:   25 11:32:24     -369.073975        0.205600
BFGS:   26 11:32:24     -369.097961        0.249794
BFGS:   27 11:32:24     -369.120575        0.195605
BFGS:   28 11:32:24     -369.136719        0.160196
BFGS:   29 11:32:24     -369.149048        0.145198
BFGS:   30 11:32:24     -369.163635        0.189441
BFGS:   31 11:32:25     -369.180664        0.173215
BFGS:   32 11:32:25     -369.195099        0.104430
BFGS:   33 11:32:25     -369.206116        0.108313
BFGS:   34 11:32:25     -369.218506        0.169920
BFGS:   35 11:32:25     -369.236084        0.210282
BFGS:   36 11:32:25     -369.258179        0.183198
BFGS:   37 11:32:25     -369.279327        0.157786
BFGS:   38 11:32:25     -369.298157        0.178387
BFGS:   39 11:32:25     -369.318420        0.231547
BFGS:   40 11:32:25     -369.340820        0.210048
BFGS:   41 11:32:25     -369.358521        0.133719
BFGS:   42 11:32:25     -369.369293        0.118721
BFGS:   43 11:32:25     -369.378571        0.148281
BFGS:   44 11:32:25     -369.390320        0.161076
BFGS:   45 11:32:25     -369.404114        0.125649
BFGS:   46 11:32:25     -369.414612        0.093981
BFGS:   47 11:32:25     -369.421356        0.086843
BFGS:   48 11:32:26     -369.426544        0.072171
BFGS:   49 11:32:26     -369.434052        0.080465
BFGS:   50 11:32:26     -369.440125        0.058464
BFGS:   51 11:32:26     -369.447021        0.061032
BFGS:   52 11:32:26     -369.450928        0.062020
BFGS:   53 11:32:26     -369.457764        0.073219
BFGS:   54 11:32:26     -369.467468        0.070861
BFGS:   55 11:32:26     -369.475220        0.056592
BFGS:   56 11:32:26     -369.481476        0.042860
      Step     Time          Energy          fmax
BFGS:    0 11:32:26     -333.784149        2.134195
BFGS:    1 11:32:26     -334.421326        2.080833
BFGS:    2 11:32:26     -337.554535        1.317974
BFGS:    3 11:32:26     -338.341034        1.910511
BFGS:    4 11:32:26     -338.696655        1.175722
BFGS:    5 11:32:26     -339.131989        0.866228
BFGS:    6 11:32:26     -340.530304        0.809605
BFGS:    7 11:32:26     -340.886658        0.958225
BFGS:    8 11:32:26     -341.213593        0.938677
BFGS:    9 11:32:27     -341.781464        0.736031
BFGS:   10 11:32:27     -342.124847        0.866919
BFGS:   11 11:32:27     -342.647003        0.714553
BFGS:   12 11:32:27     -342.867584        0.694489
BFGS:   13 11:32:27     -343.208740        0.630327
BFGS:   14 11:32:27     -343.548462        0.469307
BFGS:   15 11:32:27     -343.814087        0.412190
BFGS:   16 11:32:27     -343.944153        0.406363
BFGS:   17 11:32:27     -344.056824        0.359410
BFGS:   18 11:32:27     -344.185120        0.402474
BFGS:   19 11:32:27     -344.292969        0.313862
BFGS:   20 11:32:27     -344.353821        0.262229
BFGS:   21 11:32:27     -344.390564        0.202982
BFGS:   22 11:32:27     -344.429443        0.201052
