========= Job started  at Wed Mar 25 11:37:38 CET 2026 ==========
My jobid: 4587072
My array id: 5
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ag', 'Pt', 'Pd', 'Ir', 'Au']
Using float32 for MACECalculator, which is faster but less accurate. Recommended for MD. Use float64 for geometry optimization.
      Step     Time          Energy          fmax
BFGS:   31 11:47:06     -356.295593        0.068577
BFGS:   32 11:47:07     -356.299530        0.077640
BFGS:   33 11:47:07     -356.303101        0.093421
BFGS:   34 11:47:07     -356.305603        0.064814
BFGS:   35 11:47:07     -356.307343        0.032860
      Step     Time          Energy          fmax
BFGS:    0 11:47:07     -369.862427        2.240806
BFGS:    1 11:47:07     -370.456360        2.129357
BFGS:    2 11:47:07     -373.126617        1.054117
BFGS:    3 11:47:07     -373.678131        1.954483
BFGS:    4 11:47:07     -373.967987        1.296984
BFGS:    5 11:47:07     -374.354279        0.698945
BFGS:    6 11:47:07     -374.813232        0.554123
BFGS:    7 11:47:07     -374.946930        0.610859
BFGS:    8 11:47:07     -375.125488        0.722271
BFGS:    9 11:47:07     -375.339569        0.657767
BFGS:   10 11:47:07     -375.572693        0.620335
BFGS:   11 11:47:07     -375.752838        0.605077
BFGS:   12 11:47:07     -375.886383        0.561885
BFGS:   13 11:47:08     -376.001556        0.364145
BFGS:   14 11:47:08     -376.111359        0.435476
BFGS:   15 11:47:08     -376.188354        0.410880
BFGS:   16 11:47:08     -376.240204        0.271184
BFGS:   17 11:47:08     -376.290527        0.214903
BFGS:   18 11:47:08     -376.342651        0.214838
BFGS:   19 11:47:08     -376.384796        0.256712
BFGS:   20 11:47:08     -376.409729        0.208342
BFGS:   21 11:47:08     -376.426819        0.192816
BFGS:   22 11:47:08     -376.445190        0.135347
BFGS:   23 11:47:08     -376.462006        0.151635
BFGS:   24 11:47:08     -376.473877        0.175669
BFGS:   25 11:47:08     -376.483368        0.131802
BFGS:   26 11:47:08     -376.491974        0.075472
BFGS:   27 11:47:08     -376.498840        0.091480
BFGS:   28 11:47:08     -376.503357        0.072933
BFGS:   29 11:47:08     -376.506866        0.073553
BFGS:   30 11:47:09     -376.510651        0.058150
BFGS:   31 11:47:09     -376.514282        0.033716
      Step     Time          Energy          fmax
BFGS:    0 11:47:09     -377.318634        2.675591
BFGS:    1 11:47:09     -378.385834        2.537485
BFGS:    2 11:47:09     -382.246887        1.322028
BFGS:    3 11:47:09     -382.886719        3.022003
BFGS:    4 11:47:09     -383.272705        2.041431
BFGS:    5 11:47:09     -383.878448        0.890511
BFGS:    6 11:47:09     -384.375885        0.879953
BFGS:    7 11:47:09     -384.538666        0.775892
BFGS:    8 11:47:09     -384.874207        0.813134
BFGS:    9 11:47:09     -385.094727        0.646816
BFGS:   10 11:47:09     -385.271790        0.510739
BFGS:   11 11:47:09     -385.396973        0.420585
BFGS:   12 11:47:09     -385.490540        0.366960
BFGS:   13 11:47:09     -385.585999        0.365081
BFGS:   14 11:47:09     -385.681458        0.361155
BFGS:   15 11:47:10     -385.752075        0.343510
BFGS:   16 11:47:10     -385.815979        0.302573
BFGS:   17 11:47:10     -385.877563        0.290429
BFGS:   18 11:47:10     -385.929993        0.247014
BFGS:   19 11:47:10     -385.970551        0.220499
BFGS:   20 11:47:10     -385.998901        0.192328
BFGS:   21 11:47:10     -386.025208        0.143204
BFGS:   22 11:47:10     -386.049133        0.133317
BFGS:   23 11:47:10     -386.064697        0.141241
BFGS:   24 11:47:10     -386.076355        0.136227
BFGS:   25 11:47:10     -386.087708        0.119889
BFGS:   26 11:47:10     -386.096954        0.083424
BFGS:   27 11:47:10     -386.102966        0.093655
BFGS:   28 11:47:10     -386.106934        0.074660
BFGS:   29 11:47:10     -386.110870        0.080275
BFGS:   30 11:47:10     -386.115143        0.063238
BFGS:   31 11:47:11     -386.118744        0.056264
BFGS:   32 11:47:11     -386.121582        0.041057
      Step     Time          Energy          fmax
BFGS:    0 11:47:11     -385.519745        2.287743
BFGS:    1 11:47:11     -386.266052        2.189022
BFGS:    2 11:47:11     -389.230560        1.285124
BFGS:    3 11:47:11     -389.513824        2.363843
BFGS:    4 11:47:11     -389.778503        1.820408
BFGS:    5 11:47:11     -390.719086        0.670106
BFGS:    6 11:47:11     -390.961975        0.999163
BFGS:    7 11:47:11     -391.204956        1.193369
BFGS:    8 11:47:11     -391.729034        0.850730
BFGS:    9 11:47:11     -391.948334        0.650180
BFGS:   10 11:47:11     -392.146057        0.477840
BFGS:   11 11:47:11     -392.332367        0.611215
BFGS:   12 11:47:11     -392.513062        0.469550
BFGS:   13 11:47:11     -392.617554        0.389267
BFGS:   14 11:47:11     -392.690643        0.335878
BFGS:   15 11:47:12     -392.758148        0.434019
BFGS:   16 11:47:12     -392.826782        0.376205
BFGS:   17 11:47:12     -392.872101        0.192850
BFGS:   18 11:47:12     -392.897217        0.167236
BFGS:   19 11:47:12     -392.917969        0.158290
BFGS:   20 11:47:12     -392.938782        0.162786
BFGS:   21 11:47:12     -392.953522        0.111474
BFGS:   22 11:47:12     -392.962097        0.110288
BFGS:   23 11:47:12     -392.968719        0.081220
BFGS:   24 11:47:12     -392.975983        0.098756
BFGS:   25 11:47:12     -392.981842        0.068236
BFGS:   26 11:47:12     -392.985901        0.057403
BFGS:   27 11:47:12     -392.989594        0.049896
      Step     Time          Energy          fmax
BFGS:    0 11:47:12     -344.860504        2.535816
BFGS:    1 11:47:12     -345.503662        2.401705
BFGS:    2 11:47:12     -347.906555        0.943073
BFGS:    3 11:47:12     -348.125122        2.209944
BFGS:    4 11:47:13     -348.340393        1.457445
BFGS:    5 11:47:13     -348.703705        0.680506
BFGS:    6 11:47:13     -349.193512        0.906694
BFGS:    7 11:47:13     -349.341675        0.829026
BFGS:    8 11:47:13     -349.491791        0.565129
BFGS:    9 11:47:13     -349.679535        0.532058
BFGS:   10 11:47:13     -349.824371        0.631113
BFGS:   11 11:47:13     -349.966858        0.527471
BFGS:   12 11:47:13     -350.052856        0.538167
BFGS:   13 11:47:13     -350.147644        0.462146
BFGS:   14 11:47:13     -350.244354        0.361035
BFGS:   15 11:47:13     -350.308044        0.363996
BFGS:   16 11:47:13     -350.346039        0.255012
BFGS:   17 11:47:13     -350.377686        0.272281
BFGS:   18 11:47:13     -350.410217        0.239259
BFGS:   19 11:47:13     -350.438904        0.254067
BFGS:   20 11:47:13     -350.455078        0.152383
BFGS:   21 11:47:14     -350.466370        0.120543
BFGS:   22 11:47:14     -350.479492        0.120496
BFGS:   23 11:47:14     -350.491272        0.141337
BFGS:   24 11:47:14     -350.499329        0.100070
BFGS:   25 11:47:14     -350.505005        0.075561
BFGS:   26 11:47:14     -350.510132        0.071926
BFGS:   27 11:47:14     -350.514587        0.081862
BFGS:   28 11:47:14     -350.517548        0.066059
BFGS:   29 11:47:14     -350.519653        0.049526
      Step     Time          Energy          fmax
BFGS:    0 11:47:14     -347.499207        2.546934
BFGS:    1 11:47:14     -348.163818        2.434547
BFGS:    2 11:47:14     -350.713196        1.286340
BFGS:    3 11:47:14     -351.018921        1.481607
BFGS:    4 11:47:14     -351.265137        0.888742
BFGS:    5 11:47:14     -351.467651        0.590544
BFGS:    6 11:47:14     -352.020813        0.731814
BFGS:    7 11:47:14     -352.149170        0.591046
BFGS:    8 11:47:15     -352.366669        0.568691
BFGS:    9 11:47:15     -352.498566        0.419551
BFGS:   10 11:47:15     -352.663147        0.475489
BFGS:   11 11:47:15     -352.769653        0.496785
BFGS:   12 11:47:15     -352.862640        0.461911
BFGS:   13 11:47:15     -352.972046        0.395431
BFGS:   14 11:47:15     -353.082489        0.293305
BFGS:   15 11:47:15     -353.151031        0.258266
BFGS:   16 11:47:15     -353.186646        0.212985
BFGS:   17 11:47:15     -353.216705        0.191873
BFGS:   18 11:47:15     -353.246857        0.175745
BFGS:   19 11:47:15     -353.270691        0.154463
BFGS:   20 11:47:15     -353.286102        0.138507
BFGS:   21 11:47:15     -353.299530        0.111650
BFGS:   22 11:47:15     -353.314667        0.106711
BFGS:   23 11:47:15     -353.326630        0.096520
BFGS:   24 11:47:15     -353.334015        0.080710
BFGS:   25 11:47:16     -353.339386        0.072406
BFGS:   26 11:47:16     -353.344879        0.063269
BFGS:   27 11:47:16     -353.349518        0.051865
BFGS:   28 11:47:16     -353.352051        0.044357
      Step     Time          Energy          fmax
BFGS:    0 11:47:16     -386.896179        2.657099
BFGS:    1 11:47:16     -387.889801        2.507402
BFGS:    2 11:47:16     -391.486969        1.398657
BFGS:    3 11:47:16     -391.921051        2.399062
BFGS:    4 11:47:16     -392.316223        1.723412
BFGS:    5 11:47:16     -392.843506        0.952971
BFGS:    6 11:47:16     -393.547760        1.063524
BFGS:    7 11:47:16     -393.787201        1.059259
BFGS:    8 11:47:16     -394.154907        0.805811
BFGS:    9 11:47:16     -394.471405        0.508823
BFGS:   10 11:47:16     -394.635010        0.538415
BFGS:   11 11:47:16     -394.796631        0.618485
BFGS:   12 11:47:16     -394.956696        0.501956
BFGS:   13 11:47:17     -395.106506        0.453781
BFGS:   14 11:47:17     -395.221954        0.307131
BFGS:   15 11:47:17     -395.289795        0.323424
BFGS:   16 11:47:17     -395.342224        0.296477
BFGS:   17 11:47:17     -395.406128        0.240339
BFGS:   18 11:47:17     -395.459625        0.207665
BFGS:   19 11:47:17     -395.490356        0.153746
BFGS:   20 11:47:17     -395.510101        0.178940
BFGS:   21 11:47:17     -395.530426        0.167374
BFGS:   22 11:47:17     -395.550110        0.130239
BFGS:   23 11:47:17     -395.563171        0.103400
BFGS:   24 11:47:17     -395.571564        0.109316
BFGS:   25 11:47:17     -395.579102        0.091160
BFGS:   26 11:47:17     -395.586090        0.057930
BFGS:   27 11:47:17     -395.591461        0.054018
BFGS:   28 11:47:17     -395.595428        0.053306
BFGS:   29 11:47:17     -395.599670        0.056896
BFGS:   30 11:47:18     -395.605133        0.043391
      Step     Time          Energy          fmax
BFGS:    0 11:47:18     -361.764557        1.570192
BFGS:    1 11:47:18     -362.220978        1.492515
BFGS:    2 11:47:18     -364.470062        0.771421
BFGS:    3 11:47:18     -364.612244        0.820856
BFGS:    4 11:47:18     -365.540405        0.727509
BFGS:    5 11:47:18     -365.823456        0.777513
BFGS:    6 11:47:18     -366.073395        0.599816
BFGS:    7 11:47:18     -366.296570        0.620899
BFGS:    8 11:47:18     -366.603668        0.498312
BFGS:    9 11:47:18     -366.828369        0.570144
BFGS:   10 11:47:18     -366.973999        0.647197
BFGS:   11 11:47:18     -367.102875        0.600256
BFGS:   12 11:47:18     -367.245544        0.368210
BFGS:   13 11:47:18     -367.312622        0.277732
BFGS:   14 11:47:18     -367.351013        0.260371
BFGS:   15 11:47:18     -367.383636        0.316316
BFGS:   16 11:47:19     -367.420624        0.290356
BFGS:   17 11:47:19     -367.448425        0.203967
BFGS:   18 11:47:19     -367.464417        0.155944
BFGS:   19 11:47:19     -367.476166        0.148265
BFGS:   20 11:47:19     -367.489502        0.133314
BFGS:   21 11:47:19     -367.500183        0.088502
BFGS:   22 11:47:19     -367.506165        0.071214
BFGS:   23 11:47:19     -367.510193        0.069530
BFGS:   24 11:47:19     -367.514832        0.073357
BFGS:   25 11:47:19     -367.519623        0.071381
BFGS:   26 11:47:19     -367.523132        0.046533
      Step     Time          Energy          fmax
BFGS:    0 11:47:19     -317.554474        1.562852
BFGS:    1 11:47:19     -317.928131        1.482795
BFGS:    2 11:47:19     -319.359894        1.275908
BFGS:    3 11:47:19     -319.488403        0.799533
BFGS:    4 11:47:19     -319.616516        0.623230
BFGS:    5 11:47:19     -320.044128        0.519625
BFGS:    6 11:47:20     -320.079498        0.472969
BFGS:    7 11:47:20     -320.251709        0.443358
BFGS:    8 11:47:20     -320.295776        0.408291
BFGS:    9 11:47:20     -320.360809        0.297287
BFGS:   10 11:47:20     -320.396027        0.282388
BFGS:   11 11:47:20     -320.459808        0.291752
BFGS:   12 11:47:20     -320.491638        0.289620
BFGS:   13 11:47:20     -320.514587        0.248587
BFGS:   14 11:47:20     -320.537079        0.182103
BFGS:   15 11:47:20     -320.567627        0.172703
BFGS:   16 11:47:20     -320.589539        0.128360
BFGS:   17 11:47:20     -320.602081        0.113958
BFGS:   18 11:47:20     -320.611145        0.127231
BFGS:   19 11:47:20     -320.621094        0.119750
BFGS:   20 11:47:20     -320.630066        0.082657
BFGS:   21 11:47:20     -320.635345        0.065000
BFGS:   22 11:47:21     -320.638763        0.075674
BFGS:   23 11:47:21     -320.642456        0.067772
BFGS:   24 11:47:21     -320.646271        0.045586
      Step     Time          Energy          fmax
BFGS:    0 11:47:21     -346.007996        2.047846
BFGS:    1 11:47:21     -346.540863        1.978217
BFGS:    2 11:47:21     -348.802216        0.826238
BFGS:    3 11:47:21     -348.934113        1.227269
BFGS:    4 11:47:21     -349.085938        0.941901
BFGS:    5 11:47:21     -349.736389        0.739584
BFGS:    6 11:47:21     -349.820374        0.612088
BFGS:    7 11:47:21     -350.149811        0.451508
BFGS:    8 11:47:21     -350.276733        0.527620
BFGS:    9 11:47:21     -350.377502        0.537903
BFGS:   10 11:47:21     -350.459015        0.529036
BFGS:   11 11:47:21     -350.563263        0.320124
BFGS:   12 11:47:21     -350.616211        0.289698
BFGS:   13 11:47:21     -350.658051        0.308121
BFGS:   14 11:47:22     -350.692444        0.316649
BFGS:   15 11:47:22     -350.722626        0.261933
BFGS:   16 11:47:22     -350.742401        0.126223
BFGS:   17 11:47:22     -350.753448        0.143014
BFGS:   18 11:47:22     -350.764099        0.187939
BFGS:   19 11:47:22     -350.777985        0.185996
BFGS:   20 11:47:22     -350.788666        0.093842
BFGS:   21 11:47:22     -350.795135        0.078570
BFGS:   22 11:47:22     -350.800385        0.077607
BFGS:   23 11:47:22     -350.806641        0.103992
BFGS:   24 11:47:22     -350.812439        0.078722
BFGS:   25 11:47:22     -350.816193        0.058762
BFGS:   26 11:47:22     -350.818359        0.047179
      Step     Time          Energy          fmax
BFGS:    0 11:47:22     -356.986023        2.417460
BFGS:    1 11:47:22     -357.779846        2.306547
BFGS:    2 11:47:22     -360.803833        1.139045
BFGS:    3 11:47:22     -361.171234        1.507736
BFGS:    4 11:47:23     -361.374023        1.240764
BFGS:    5 11:47:23     -361.828491        0.702292
BFGS:    6 11:47:23     -362.327484        0.586508
BFGS:    7 11:47:23     -362.522736        0.585892
BFGS:    8 11:47:23     -362.702606        0.506560
BFGS:    9 11:47:23     -362.844604        0.519982
BFGS:   10 11:47:23     -363.029633        0.438612
BFGS:   11 11:47:23     -363.168701        0.500689
BFGS:   12 11:47:23     -363.268646        0.459076
BFGS:   13 11:47:23     -363.354858        0.344275
BFGS:   14 11:47:23     -363.460358        0.302000
BFGS:   15 11:47:23     -363.550964        0.335767
BFGS:   16 11:47:23     -363.606567        0.358159
BFGS:   17 11:47:23     -363.646545        0.284552
BFGS:   18 11:47:23     -363.692535        0.243906
BFGS:   19 11:47:23     -363.733246        0.168288
BFGS:   20 11:47:23     -363.757904        0.205420
BFGS:   21 11:47:24     -363.771515        0.160796
BFGS:   22 11:47:24     -363.783051        0.110004
BFGS:   23 11:47:24     -363.793915        0.081293
BFGS:   24 11:47:24     -363.800903        0.066373
BFGS:   25 11:47:24     -363.804688        0.057117
BFGS:   26 11:47:24     -363.808411        0.068949
BFGS:   27 11:47:24     -363.813202        0.073266
BFGS:   28 11:47:24     -363.817566        0.056271
BFGS:   29 11:47:24     -363.820862        0.047737
      Step     Time          Energy          fmax
BFGS:    0 11:47:24     -326.164520        2.152628
BFGS:    1 11:47:24     -326.753510        1.988710
BFGS:    2 11:47:24     -328.906342        1.084563
BFGS:    3 11:47:24     -329.031982        0.998483
BFGS:    4 11:47:24     -329.622925        0.897175
BFGS:    5 11:47:24     -329.716339        0.831171
BFGS:    6 11:47:24     -329.980499        0.565950
BFGS:    7 11:47:24     -330.060059        0.405866
BFGS:    8 11:47:25     -330.118958        0.493922
BFGS:    9 11:47:25     -330.202271        0.786684
BFGS:   10 11:47:25     -330.304962        0.607763
BFGS:   11 11:47:25     -330.353485        0.298473
BFGS:   12 11:47:25     -330.393341        0.301196
BFGS:   13 11:47:25     -330.438782        0.464788
BFGS:   14 11:47:25     -330.482971        0.533928
BFGS:   15 11:47:25     -330.518433        0.340251
BFGS:   16 11:47:25     -330.540283        0.148579
BFGS:   17 11:47:25     -330.553131        0.199750
BFGS:   18 11:47:25     -330.570709        0.321970
BFGS:   19 11:47:25     -330.587677        0.243701
BFGS:   20 11:47:25     -330.597198        0.117541
BFGS:   21 11:47:25     -330.602814        0.089560
BFGS:   22 11:47:25     -330.608093        0.154530
BFGS:   23 11:47:25     -330.613190        0.146635
BFGS:   24 11:47:25     -330.617126        0.066699
BFGS:   25 11:47:26     -330.619629        0.050334
BFGS:   26 11:47:26     -330.621704        0.081794
BFGS:   27 11:47:26     -330.623901        0.084542
BFGS:   28 11:47:26     -330.625488        0.040040
      Step     Time          Energy          fmax
BFGS:    0 11:47:26     -369.856506        2.844020
BFGS:    1 11:47:26     -370.946289        2.705831
BFGS:    2 11:47:26     -374.809387        1.589780
BFGS:    3 11:47:26     -375.330627        2.093019
BFGS:    4 11:47:26     -375.779877        1.162731
BFGS:    5 11:47:26     -376.011902        0.947544
BFGS:    6 11:47:26     -376.674194        0.566417
BFGS:    7 11:47:26     -376.750183        0.487701
BFGS:    8 11:47:26     -377.114502        0.570486
BFGS:    9 11:47:26     -377.177917        0.463238
BFGS:   10 11:47:26     -377.365143        0.430665
BFGS:   11 11:47:26     -377.444458        0.375478
BFGS:   12 11:47:26     -377.560272        0.399639
BFGS:   13 11:47:27     -377.616211        0.346811
BFGS:   14 11:47:27     -377.685883        0.268252
BFGS:   15 11:47:27     -377.737427        0.197578
BFGS:   16 11:47:27     -377.776672        0.178381
BFGS:   17 11:47:27     -377.801941        0.194738
BFGS:   18 11:47:27     -377.825287        0.175670
BFGS:   19 11:47:27     -377.847382        0.147963
BFGS:   20 11:47:27     -377.863129        0.131089
BFGS:   21 11:47:27     -377.872711        0.103356
BFGS:   22 11:47:27     -377.881226        0.107999
BFGS:   23 11:47:27     -377.890167        0.079078
BFGS:   24 11:47:27     -377.896545        0.071812
BFGS:   25 11:47:27     -377.900757        0.077005
BFGS:   26 11:47:27     -377.904907        0.061990
BFGS:   27 11:47:27     -377.910187        0.054261
BFGS:   28 11:47:27     -377.915527        0.050625
BFGS:   29 11:47:27     -377.919189        0.040830
      Step     Time          Energy          fmax
BFGS:    0 11:47:28     -343.246979        2.023503
BFGS:    1 11:47:28     -343.949066        1.874841
BFGS:    2 11:47:28     -346.828796        0.813820
BFGS:    3 11:47:28     -346.989410        0.992006
BFGS:    4 11:47:28     -347.357666        0.840840
BFGS:    5 11:47:28     -347.766052        0.643859
BFGS:    6 11:47:28     -347.866211        0.477834
BFGS:    7 11:47:28     -347.977509        0.576287
BFGS:    8 11:47:28     -348.084381        0.541241
BFGS:    9 11:47:28     -348.226776        0.524087
BFGS:   10 11:47:28     -348.330780        0.375335
BFGS:   11 11:47:28     -348.412354        0.440013
BFGS:   12 11:47:28     -348.486359        0.459336
BFGS:   13 11:47:28     -348.557465        0.349411
BFGS:   14 11:47:28     -348.609009        0.262414
BFGS:   15 11:47:28     -348.641510        0.230390
BFGS:   16 11:47:28     -348.668854        0.242327
BFGS:   17 11:47:29     -348.696533        0.195637
BFGS:   18 11:47:29     -348.716583        0.187676
BFGS:   19 11:47:29     -348.729309        0.145498
BFGS:   20 11:47:29     -348.739868        0.154103
BFGS:   21 11:47:29     -348.750214        0.141216
BFGS:   22 11:47:29     -348.758850        0.155562
BFGS:   23 11:47:29     -348.764923        0.106300
BFGS:   24 11:47:29     -348.769928        0.108354
BFGS:   25 11:47:29     -348.775116        0.085198
BFGS:   26 11:47:29     -348.779388        0.079563
BFGS:   27 11:47:29     -348.782227        0.061135
BFGS:   28 11:47:29     -348.784760        0.057815
BFGS:   29 11:47:29     -348.787262        0.059023
BFGS:   30 11:47:29     -348.789337        0.037200
      Step     Time          Energy          fmax
BFGS:    0 11:47:29     -344.290894        2.253002
BFGS:    1 11:47:29     -344.973511        2.131195
BFGS:    2 11:47:30     -347.638855        0.776604
BFGS:    3 11:47:30     -347.867737        1.038302
BFGS:    4 11:47:30     -348.029541        0.860133
BFGS:    5 11:47:30     -348.545349        0.380134
BFGS:    6 11:47:30     -348.611603        0.460673
BFGS:    7 11:47:30     -348.720551        0.450196
BFGS:    8 11:47:30     -348.844360        0.295698
BFGS:    9 11:47:30     -348.934143        0.352769
BFGS:   10 11:47:30     -348.996033        0.330568
BFGS:   11 11:47:30     -349.052643        0.297307
BFGS:   12 11:47:30     -349.109192        0.250334
BFGS:   13 11:47:30     -349.159668        0.212433
BFGS:   14 11:47:30     -349.192871        0.194853
BFGS:   15 11:47:30     -349.218262        0.178757
BFGS:   16 11:47:30     -349.245850        0.164911
BFGS:   17 11:47:30     -349.268555        0.126039
BFGS:   18 11:47:30     -349.281860        0.116640
BFGS:   19 11:47:31     -349.291229        0.101977
BFGS:   20 11:47:31     -349.301971        0.085490
BFGS:   21 11:47:31     -349.312897        0.097559
BFGS:   22 11:47:31     -349.320770        0.079078
BFGS:   23 11:47:31     -349.325562        0.062801
BFGS:   24 11:47:31     -349.330048        0.076833
BFGS:   25 11:47:31     -349.334656        0.073337
BFGS:   26 11:47:31     -349.338074        0.048776
      Step     Time          Energy          fmax
BFGS:    0 11:47:31     -357.586853        2.547494
BFGS:    1 11:47:31     -358.270477        2.417497
BFGS:    2 11:47:31     -360.876007        0.875557
BFGS:    3 11:47:31     -361.121857        1.914630
BFGS:    4 11:47:31     -361.381439        1.004880
BFGS:    5 11:47:31     -361.624023        0.656548
BFGS:    6 11:47:31     -362.218628        0.849702
BFGS:    7 11:47:31     -362.354553        0.776352
BFGS:    8 11:47:31     -362.503204        0.458355
BFGS:    9 11:47:32     -362.662689        0.423262
BFGS:   10 11:47:32     -362.794556        0.454387
BFGS:   11 11:47:32     -362.922455        0.515355
BFGS:   12 11:47:32     -363.013916        0.425571
BFGS:   13 11:47:32     -363.101471        0.348125
BFGS:   14 11:47:32     -363.186218        0.225106
BFGS:   15 11:47:32     -363.236298        0.244417
BFGS:   16 11:47:32     -363.267822        0.254684
BFGS:   17 11:47:32     -363.303986        0.224118
BFGS:   18 11:47:32     -363.337921        0.174534
BFGS:   19 11:47:32     -363.361847        0.186861
BFGS:   20 11:47:32     -363.375671        0.173914
BFGS:   21 11:47:32     -363.387299        0.113939
BFGS:   22 11:47:32     -363.400757        0.119766
BFGS:   23 11:47:32     -363.412964        0.117367
BFGS:   24 11:47:32     -363.421539        0.113199
BFGS:   25 11:47:32     -363.427917        0.095219
BFGS:   26 11:47:33     -363.434631        0.072820
BFGS:   27 11:47:33     -363.441254        0.064273
BFGS:   28 11:47:33     -363.446198        0.069932
BFGS:   29 11:47:33     -363.449646        0.060439
BFGS:   30 11:47:33     -363.452850        0.050955
BFGS:   31 11:47:33     -363.455963        0.033406
      Step     Time          Energy          fmax
BFGS:    0 11:47:33     -338.262878        1.920738
BFGS:    1 11:47:33     -338.813477        1.828001
BFGS:    2 11:47:33     -341.286743        0.877430
BFGS:    3 11:47:33     -341.524231        0.829214
BFGS:    4 11:47:33     -341.688629        0.722139
BFGS:    5 11:47:33     -342.408264        0.511746
BFGS:    6 11:47:33     -342.473297        0.479269
BFGS:    7 11:47:33     -342.672943        0.360032
BFGS:    8 11:47:33     -342.793457        0.343467
BFGS:    9 11:47:33     -342.862976        0.355186
BFGS:   10 11:47:33     -342.936493        0.271335
BFGS:   11 11:47:34     -343.022919        0.305523
BFGS:   12 11:47:34     -343.101837        0.325950
BFGS:   13 11:47:34     -343.154907        0.306133
BFGS:   14 11:47:34     -343.187286        0.221727
BFGS:   15 11:47:34     -343.219208        0.213249
BFGS:   16 11:47:34     -343.253448        0.250362
BFGS:   17 11:47:34     -343.277649        0.217047
BFGS:   18 11:47:34     -343.293060        0.150482
BFGS:   19 11:47:34     -343.306152        0.139011
BFGS:   20 11:47:34     -343.318176        0.110168
BFGS:   21 11:47:34     -343.327240        0.140751
BFGS:   22 11:47:34     -343.333160        0.122637
BFGS:   23 11:47:34     -343.338043        0.073232
BFGS:   24 11:47:34     -343.343384        0.055771
BFGS:   25 11:47:34     -343.348206        0.062709
BFGS:   26 11:47:34     -343.351776        0.072718
BFGS:   27 11:47:34     -343.355194        0.052632
BFGS:   28 11:47:35     -343.358734        0.044488
      Step     Time          Energy          fmax
BFGS:    0 11:47:35     -316.787781        1.798813
BFGS:    1 11:47:35     -317.328003        1.666285
BFGS:    2 11:47:35     -319.400391        1.633643
BFGS:    3 11:47:35     -319.536865        1.240071
BFGS:    4 11:47:35     -319.926727        0.767263
BFGS:    5 11:47:35     -320.380402        0.830438
BFGS:    6 11:47:35     -320.483185        0.803406
BFGS:    7 11:47:35     -320.641327        0.479167
BFGS:    8 11:47:35     -320.742493        0.547757
BFGS:    9 11:47:35     -320.894836        0.569283
BFGS:   10 11:47:35     -320.969879        0.512874
BFGS:   11 11:47:35     -321.064606        0.447453
BFGS:   12 11:47:35     -321.141357        0.451363
BFGS:   13 11:47:35     -321.198212        0.415560
BFGS:   14 11:47:35     -321.225739        0.280415
BFGS:   15 11:47:35     -321.245117        0.190876
BFGS:   16 11:47:36     -321.266418        0.222184
BFGS:   17 11:47:36     -321.284393        0.252812
BFGS:   18 11:47:36     -321.296600        0.185842
BFGS:   19 11:47:36     -321.305878        0.144160
BFGS:   20 11:47:36     -321.315857        0.112980
BFGS:   21 11:47:36     -321.324554        0.136310
BFGS:   22 11:47:36     -321.330963        0.124318
BFGS:   23 11:47:36     -321.336212        0.105479
BFGS:   24 11:47:36     -321.340973        0.080536
BFGS:   25 11:47:36     -321.344543        0.068263
BFGS:   26 11:47:36     -321.347015        0.060640
BFGS:   27 11:47:36     -321.349335        0.047905
      Step     Time          Energy          fmax
BFGS:    0 11:47:36     -337.802246        2.090800
BFGS:    1 11:47:36     -338.643158        1.973056
BFGS:    2 11:47:36     -341.822052        1.218878
BFGS:    3 11:47:36     -341.970612        1.232183
BFGS:    4 11:47:36     -342.607544        0.705566
BFGS:    5 11:47:37     -342.785065        0.575027
BFGS:    6 11:47:37     -342.884003        0.504683
BFGS:    7 11:47:37     -342.980011        0.446020
BFGS:    8 11:47:37     -343.120544        0.415670
BFGS:    9 11:47:37     -343.220276        0.406823
BFGS:   10 11:47:37     -343.303741        0.491308
BFGS:   11 11:47:37     -343.387909        0.469402
BFGS:   12 11:47:37     -343.474396        0.393551
BFGS:   13 11:47:37     -343.539215        0.295727
BFGS:   14 11:47:37     -343.576538        0.240404
BFGS:   15 11:47:37     -343.601013        0.276158
BFGS:   16 11:47:37     -343.631317        0.243378
BFGS:   17 11:47:37     -343.660004        0.273293
BFGS:   18 11:47:37     -343.679047        0.195981
BFGS:   19 11:47:37     -343.691895        0.189514
BFGS:   20 11:47:37     -343.704224        0.168316
BFGS:   21 11:47:37     -343.715118        0.128081
BFGS:   22 11:47:38     -343.723633        0.130323
BFGS:   23 11:47:38     -343.730164        0.099406
BFGS:   24 11:47:38     -343.736450        0.099940
BFGS:   25 11:47:38     -343.742767        0.069513
BFGS:   26 11:47:38     -343.747620        0.051159
BFGS:   27 11:47:38     -343.751099        0.056280
BFGS:   28 11:47:38     -343.754761        0.065428
BFGS:   29 11:47:38     -343.758606        0.057569
BFGS:   30 11:47:38     -343.761719        0.037507
      Step     Time          Energy          fmax
BFGS:    0 11:47:38     -376.967194        2.703266
BFGS:    1 11:47:38     -378.056732        2.537324
BFGS:    2 11:47:38     -381.901245        1.140676
BFGS:    3 11:47:38     -382.359528        2.031532
BFGS:    4 11:47:38     -382.753296        1.414986
BFGS:    5 11:47:38     -383.512543        0.658788
BFGS:    6 11:47:38     -384.037537        1.029968
